1,0.03413654618473896
2,0.3112449799196787
3,0.6967871485943775
4,0.5883534136546185
5,0.4598393574297189
6,0.3714859437751004
7,0.4799196787148594
8,0.5642570281124498
9,0.7289156626506024
10,0.35542168674698793
11,0.21084337349397592
12,0.3032128514056225
13,0.7008032128514057
14,0.002008032128514056
15,0.821285140562249
16,0.4678714859437751
17,0.6325301204819277
18,0.7168674698795181
19,0.7449799196787149
20,0.20682730923694778
21,0.9056224899598394
22,0.9538152610441767
23,0.8975903614457831
24,0.7048192771084337
25,0.8855421686746988
26,0.2751004016064257
27,0.5200803212851406
28,0.9819277108433735
29,0.7369477911646586
30,0.39959839357429716
31,0.43172690763052207
32,0.20281124497991967
33,0.7409638554216867
34,0.9979919678714859
35,0.05421686746987952
36,0.7891566265060241
37,0.6124497991967871
38,0.3152610441767068
39,0.10642570281124498
40,0.41566265060240964
41,0.7128514056224899
42,0.06626506024096386
43,0.39558232931726905
