Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,3180.302939,0,1.7976931348623157E308,5320365,0.0,0.0,1,3180.302939,0,0.0,SAT,,259.476,
2,1,1,3134.76484,0,1.7976931348623157E308,15686777,0.0,0.0,1,3134.76484,1,0.0,SAT,,250.172,
3,2,1,3209.31905,0,1.7976931348623157E308,5320365,0.0,0.0,1,3209.31905,1,0.0,SAT,,258.952,
4,1,1,3143.198532,0,1.7976931348623157E308,8756526,0.0,0.0,1,3143.198532,1,0.0,SAT,,256.508,
5,3,1,3271.262962,0,1.7976931348623157E308,8756526,0.0,0.0,1,3271.262962,1,0.0,SAT,,271.913,
6,1,1,3161.52444,0,1.7976931348623157E308,11561724,0.0,0.0,1,3161.52444,1,0.0,SAT,,254.689,
7,4,1,3456.721886,0,1.7976931348623157E308,5320365,0.0,0.0,1,3456.721886,1,0.0,SAT,,277.919,
8,1,1,3308.562741,0,1.7976931348623157E308,1835372,0.0,0.0,1,3308.562741,1,0.0,SAT,,258.36,
9,5,1,3241.989023,0,1.7976931348623157E308,5320365,0.0,0.0,1,3241.989023,1,0.0,SAT,,252.979,
10,1,1,3233.207929,0,1.7976931348623157E308,5223200,0.0,0.0,1,3233.207929,1,0.0,SAT,,257.004,
11,6,1,3245.037327,0,1.7976931348623157E308,11561724,0.0,0.0,1,3245.037327,1,0.0,SAT,,274.148,
12,1,1,3228.162698,0,1.7976931348623157E308,884880,0.0,0.0,1,3228.162698,1,0.0,SAT,,252.397,
13,7,1,3135.25916,0,1.7976931348623157E308,8756526,0.0,0.0,1,3135.25916,1,0.0,SAT,,256.508,
14,7,1,3204.314896,0,1.7976931348623157E308,5320365,0.0,0.0,1,3204.314896,1,0.0,SAT,,261.739,
15,7,1,3186.434553,0,1.7976931348623157E308,15686777,0.0,0.0,1,3186.434553,1,0.0,SAT,,267.453,
16,7,1,3217.27744,0,1.7976931348623157E308,11561724,0.0,0.0,1,3217.27744,1,0.0,SAT,,255.326,
17,7,1,3172.84664,0,1.7976931348623157E308,5223200,0.0,0.0,1,3172.84664,1,0.0,SAT,,261.258,
18,7,1,3120.31453,0,1.7976931348623157E308,1835372,0.0,0.0,1,3120.31453,1,0.0,SAT,,263.21,
19,7,1,3241.116167,0,1.7976931348623157E308,884880,0.0,0.0,1,3241.116167,1,0.0,SAT,,259.704,
20,7,1,3218.092099,0,1.7976931348623157E308,8399755,0.0,0.0,1,3218.092099,2,0.0,SAT,,251.184,
21,8,1,3403.827015,0,1.7976931348623157E308,8756526,0.0,0.0,1,3403.827015,2,0.0,SAT,,265.125,
22,7,1,3262.803986,0,1.7976931348623157E308,5569090,0.0,0.0,1,3262.803986,2,0.0,SAT,,265.773,
23,3,1,3214.464911,0,1.7976931348623157E308,5320365,0.0,0.0,1,3214.464911,2,0.0,SAT,,270.084,
24,7,1,3299.479727,0,1.7976931348623157E308,10950487,0.0,0.0,1,3299.479727,2,0.0,SAT,,255.949,
25,8,1,3303.542245,0,1.7976931348623157E308,5569090,0.0,0.0,1,3303.542245,2,0.0,SAT,,263.908,
26,7,1,3180.451454,0,1.7976931348623157E308,13828592,0.0,0.0,1,3180.451454,2,0.0,SAT,,247.071,
27,9,1,3295.476021,0,1.7976931348623157E308,8399755,0.0,0.0,1,3295.476021,2,0.0,SAT,,272.496,
28,7,1,3331.660052,0,1.7976931348623157E308,14223344,0.0,0.0,1,3331.660052,2,0.0,SAT,,252.384,
29,8,1,3273.387757,0,1.7976931348623157E308,10950487,0.0,0.0,1,3273.387757,2,0.0,SAT,,262.347,
30,7,1,3331.008701,0,1.7976931348623157E308,5439958,0.0,0.0,1,3331.008701,3,0.0,SAT,,258.636,
31,10,1,3179.473425,0,1.7976931348623157E308,14223344,0.0,0.0,1,3179.473425,3,0.0,SAT,,255.99,
32,10,1,3245.977258,0,1.7976931348623157E308,5569090,0.0,0.0,1,3245.977258,3,0.0,SAT,,241.649,
33,10,1,3041.559681,0,1.7976931348623157E308,1835372,0.0,0.0,1,3041.559681,3,0.0,SAT,,251.238,
34,10,1,3063.710616,0,1.7976931348623157E308,8399755,0.0,0.0,1,3063.710616,3,0.0,SAT,,248.674,
35,10,1,3175.59059,0,1.7976931348623157E308,5223200,0.0,0.0,1,3175.59059,3,0.0,SAT,,252.482,
36,10,1,3164.92927,0,1.7976931348623157E308,13828592,0.0,0.0,1,3164.92927,3,0.0,SAT,,251.062,
37,10,1,3162.973556,0,1.7976931348623157E308,10950487,0.0,0.0,1,3162.973556,3,0.0,SAT,,255.295,
38,10,1,3235.027574,0,1.7976931348623157E308,5320365,0.0,0.0,1,3235.027574,3,0.0,SAT,,249.614,
39,10,1,3105.105929,0,1.7976931348623157E308,5439958,0.0,0.0,1,3105.105929,3,0.0,SAT,,259.214,
40,10,1,3173.027404,0,1.7976931348623157E308,884880,0.0,0.0,1,3173.027404,3,0.0,SAT,,248.792,
41,10,1,3215.159338,0,1.7976931348623157E308,11561724,0.0,0.0,1,3215.159338,3,0.0,SAT,,257.126,
42,10,1,3205.904062,0,1.7976931348623157E308,15686777,0.0,0.0,1,3205.904062,3,0.0,SAT,,251.011,
43,10,1,3136.361267,0,1.7976931348623157E308,8756526,0.0,0.0,1,3136.361267,3,0.0,SAT,,260.521,
44,10,1,3096.258151,0,1.7976931348623157E308,15192516,0.0,0.0,1,3096.258151,3,0.0,SAT,,259.895,
45,11,1,3183.176748,0,1.7976931348623157E308,13828592,0.0,0.0,1,3183.176748,3,0.0,SAT,,253.739,
46,10,1,3151.122586,0,1.7976931348623157E308,9995628,0.0,0.0,1,3151.122586,4,0.0,SAT,,250.38,
47,12,1,3262.306184,0,1.7976931348623157E308,15192516,0.0,0.0,1,3262.306184,4,0.0,SAT,,250.555,
48,10,1,3233.533642,0,1.7976931348623157E308,13497231,0.0,0.0,1,3233.533642,4,0.0,SAT,,256.305,
49,13,1,3353.051419,0,1.7976931348623157E308,5439958,0.0,0.0,1,3353.051419,4,0.0,SAT,,277.469,
50,10,1,3091.070828,0,1.7976931348623157E308,4139,0.0,0.0,1,3091.070828,4,0.0,SAT,,253.555,
51,12,1,3115.445289,0,1.7976931348623157E308,5569090,0.0,0.0,1,3115.445289,4,0.0,SAT,,251.067,
52,10,1,3051.573536,0,1.7976931348623157E308,2127549,0.0,0.0,1,3051.573536,4,0.0,SAT,,250.032,
53,14,1,3257.96226,0,1.7976931348623157E308,10950487,0.0,0.0,1,3257.96226,4,0.0,SAT,,261.0,
54,10,1,3249.051324,0,1.7976931348623157E308,531593,0.0,0.0,1,3249.051324,4,0.0,SAT,,252.171,
55,12,1,3032.754863,0,1.7976931348623157E308,5320365,0.0,0.0,1,3032.754863,4,0.0,SAT,,252.806,
56,12,1,3270.792971,0,1.7976931348623157E308,5439958,0.0,0.0,1,3270.792971,4,0.0,SAT,,259.455,
57,12,1,3201.674519,0,1.7976931348623157E308,4139,0.0,0.0,1,3201.674519,4,0.0,SAT,,249.326,
